fecha,hora,ts,recibidos,tmo_seg,is_peak
2023-05-14,19:00:00,2023-05-14 19:00:00,70.0,267.002,0
2023-05-14,20:00:00,2023-05-14 20:00:00,37.0,252.90300000000002,0
2023-05-14,21:00:00,2023-05-14 21:00:00,43.0,298.90500000000003,0
2023-05-14,22:00:00,2023-05-14 22:00:00,31.0,289.746,0
2023-05-14,23:00:00,2023-05-14 23:00:00,9.0,214.224,0
2023-05-15,00:00:00,2023-05-15 00:00:00,7.0,309.351,0
2023-05-15,01:00:00,2023-05-15 01:00:00,4.0,259.464,0
2023-05-15,02:00:00,2023-05-15 02:00:00,2.0,242.092,0
2023-05-15,05:00:00,2023-05-15 05:00:00,2.0,124.459,0
2023-05-15,06:00:00,2023-05-15 06:00:00,13.0,195.666,0
2023-05-15,07:00:00,2023-05-15 07:00:00,20.0,231.963,0
2023-05-15,08:00:00,2023-05-15 08:00:00,80.0,276.433,0
2023-05-15,09:00:00,2023-05-15 09:00:00,157.0,265.201,0
2023-05-15,10:00:00,2023-05-15 10:00:00,203.0,314.692,0
2023-05-15,11:00:00,2023-05-15 11:00:00,227.0,278.019,0
2023-05-15,12:00:00,2023-05-15 12:00:00,211.0,312.527,0
2023-05-15,13:00:00,2023-05-15 13:00:00,196.0,275.216,0
2023-05-15,14:00:00,2023-05-15 14:00:00,167.0,303.28999999999996,0
2023-05-15,15:00:00,2023-05-15 15:00:00,205.0,286.516,0
2023-05-15,16:00:00,2023-05-15 16:00:00,170.0,312.45,0
2023-05-15,17:00:00,2023-05-15 17:00:00,186.0,285.941,0
2023-05-15,18:00:00,2023-05-15 18:00:00,158.0,283.548,0
2023-05-15,19:00:00,2023-05-15 19:00:00,179.0,311.59,0
2023-05-15,20:00:00,2023-05-15 20:00:00,129.0,284.794,0
2023-05-15,21:00:00,2023-05-15 21:00:00,163.0,211.028,0
2023-05-15,22:00:00,2023-05-15 22:00:00,66.0,270.334,0
2023-05-15,23:00:00,2023-05-15 23:00:00,21.0,214.725,0
2023-05-16,00:00:00,2023-05-16 00:00:00,16.0,358.00300000000004,0
2023-05-16,01:00:00,2023-05-16 01:00:00,3.0,299.175,0
2023-05-16,05:00:00,2023-05-16 05:00:00,1.0,99.598,0
2023-05-16,06:00:00,2023-05-16 06:00:00,9.0,222.464,0
2023-05-16,07:00:00,2023-05-16 07:00:00,29.0,238.209,0
2023-05-16,08:00:00,2023-05-16 08:00:00,105.0,270.689,0
2023-05-16,09:00:00,2023-05-16 09:00:00,155.0,301.612,0
2023-05-16,10:00:00,2023-05-16 10:00:00,217.0,380.25300000000004,0
2023-05-16,11:00:00,2023-05-16 11:00:00,213.0,307.261,0
2023-05-16,12:00:00,2023-05-16 12:00:00,208.0,361.315,0
2023-05-16,13:00:00,2023-05-16 13:00:00,192.0,321.796,0
2023-05-16,14:00:00,2023-05-16 14:00:00,183.0,326.753,0
2023-05-16,15:00:00,2023-05-16 15:00:00,167.0,335.71,0
2023-05-16,16:00:00,2023-05-16 16:00:00,160.0,311.677,0
2023-05-16,17:00:00,2023-05-16 17:00:00,154.0,336.29,0
2023-05-16,18:00:00,2023-05-16 18:00:00,126.0,329.462,0
2023-05-16,19:00:00,2023-05-16 19:00:00,80.0,321.502,0
2023-05-16,20:00:00,2023-05-16 20:00:00,94.0,323.519,0
2023-05-16,21:00:00,2023-05-16 21:00:00,54.0,342.76099999999997,0
2023-05-16,22:00:00,2023-05-16 22:00:00,48.0,280.34000000000003,0
2023-05-16,23:00:00,2023-05-16 23:00:00,25.0,220.111,0
2023-05-17,00:00:00,2023-05-17 00:00:00,9.0,349.856,0
2023-05-17,02:00:00,2023-05-17 02:00:00,3.0,289.26300000000003,0
2023-05-17,03:00:00,2023-05-17 03:00:00,1.0,219.55599999999998,0
2023-05-17,04:00:00,2023-05-17 04:00:00,3.0,257.65299999999996,0
2023-05-17,05:00:00,2023-05-17 05:00:00,1.0,254.81099999999998,0
2023-05-17,06:00:00,2023-05-17 06:00:00,7.0,252.958,0
2023-05-17,07:00:00,2023-05-17 07:00:00,16.0,255.149,0
2023-05-17,08:00:00,2023-05-17 08:00:00,79.0,253.447,0
2023-05-17,09:00:00,2023-05-17 09:00:00,148.0,298.827,0
2023-05-17,10:00:00,2023-05-17 10:00:00,207.0,338.19599999999997,0
2023-05-17,11:00:00,2023-05-17 11:00:00,220.0,361.653,0
2023-05-17,12:00:00,2023-05-17 12:00:00,194.0,299.707,0
2023-05-17,13:00:00,2023-05-17 13:00:00,191.0,322.878,0
2023-05-17,14:00:00,2023-05-17 14:00:00,196.0,367.75399999999996,0
2023-05-17,15:00:00,2023-05-17 15:00:00,140.0,314.493,0
2023-05-17,16:00:00,2023-05-17 16:00:00,156.0,390.78700000000003,0
2023-05-17,17:00:00,2023-05-17 17:00:00,166.0,378.581,0
2023-05-17,18:00:00,2023-05-17 18:00:00,137.0,306.865,0
2023-05-17,19:00:00,2023-05-17 19:00:00,131.0,342.48299999999995,0
2023-05-17,20:00:00,2023-05-17 20:00:00,71.0,287.437,0
2023-05-17,21:00:00,2023-05-17 21:00:00,67.0,297.069,0
2023-05-17,22:00:00,2023-05-17 22:00:00,55.0,336.089,0
2023-05-17,23:00:00,2023-05-17 23:00:00,12.0,189.274,0
2023-05-18,00:00:00,2023-05-18 00:00:00,2.0,220.603,0
2023-05-18,01:00:00,2023-05-18 01:00:00,2.0,184.945,0
2023-05-18,02:00:00,2023-05-18 02:00:00,1.0,279.826,0
2023-05-18,03:00:00,2023-05-18 03:00:00,3.0,248.81400000000002,0
2023-05-18,05:00:00,2023-05-18 05:00:00,3.0,199.287,0
2023-05-18,06:00:00,2023-05-18 06:00:00,7.0,271.01800000000003,0
2023-05-18,07:00:00,2023-05-18 07:00:00,30.0,280.735,0
2023-05-18,08:00:00,2023-05-18 08:00:00,86.0,301.949,0
2023-05-18,09:00:00,2023-05-18 09:00:00,142.0,275.845,0
2023-05-18,10:00:00,2023-05-18 10:00:00,189.0,279.00300000000004,0
2023-05-18,11:00:00,2023-05-18 11:00:00,246.0,330.18899999999996,0
2023-05-18,12:00:00,2023-05-18 12:00:00,208.0,344.24300000000005,0
2023-05-18,13:00:00,2023-05-18 13:00:00,172.0,354.649,0
2023-05-18,14:00:00,2023-05-18 14:00:00,184.0,370.10999999999996,0
2023-05-18,15:00:00,2023-05-18 15:00:00,154.0,290.919,0
2023-05-18,16:00:00,2023-05-18 16:00:00,178.0,317.581,0
2023-05-18,17:00:00,2023-05-18 17:00:00,188.0,309.675,0
2023-05-18,18:00:00,2023-05-18 18:00:00,197.0,286.865,0
2023-05-18,19:00:00,2023-05-18 19:00:00,138.0,264.004,0
2023-05-18,20:00:00,2023-05-18 20:00:00,88.0,276.845,0
2023-05-18,21:00:00,2023-05-18 21:00:00,76.0,292.047,0
2023-05-18,22:00:00,2023-05-18 22:00:00,129.75,218.911,1
2023-05-18,23:00:00,2023-05-18 23:00:00,23.0,272.956,0
2023-05-19,00:00:00,2023-05-19 00:00:00,16.0,258.651,0
2023-05-19,01:00:00,2023-05-19 01:00:00,4.0,324.712,0
2023-05-19,02:00:00,2023-05-19 02:00:00,2.0,204.695,0
2023-05-19,03:00:00,2023-05-19 03:00:00,2.0,150.648,0
2023-05-19,04:00:00,2023-05-19 04:00:00,5.5,395.60699999999997,1
2023-05-19,05:00:00,2023-05-19 05:00:00,4.0,149.042,0
2023-05-19,06:00:00,2023-05-19 06:00:00,9.0,255.643,0
2023-05-19,07:00:00,2023-05-19 07:00:00,27.0,273.908,0
2023-05-19,08:00:00,2023-05-19 08:00:00,98.0,298.693,0
2023-05-19,09:00:00,2023-05-19 09:00:00,184.0,311.369,0
2023-05-19,10:00:00,2023-05-19 10:00:00,216.0,309.922,0
2023-05-19,11:00:00,2023-05-19 11:00:00,221.0,386.973,0
2023-05-19,12:00:00,2023-05-19 12:00:00,207.0,356.52500000000003,0
2023-05-19,13:00:00,2023-05-19 13:00:00,164.0,348.539,0
2023-05-19,14:00:00,2023-05-19 14:00:00,163.0,366.30600000000004,0
2023-05-19,15:00:00,2023-05-19 15:00:00,176.0,349.2,0
2023-05-19,16:00:00,2023-05-19 16:00:00,195.0,338.07,0
2023-05-19,17:00:00,2023-05-19 17:00:00,150.0,341.453,0
2023-05-19,18:00:00,2023-05-19 18:00:00,148.0,360.61499999999995,0
2023-05-19,19:00:00,2023-05-19 19:00:00,123.0,355.00899999999996,0
2023-05-19,20:00:00,2023-05-19 20:00:00,88.0,364.57000000000005,0
2023-05-19,21:00:00,2023-05-19 21:00:00,54.0,328.75,0
2023-05-19,22:00:00,2023-05-19 22:00:00,48.0,400.42099999999994,0
2023-05-19,23:00:00,2023-05-19 23:00:00,25.0,402.81399999999996,0
2023-05-20,00:00:00,2023-05-20 00:00:00,19.0,274.91900000000004,0
2023-05-20,01:00:00,2023-05-20 01:00:00,10.0,240.75600000000003,0
2023-05-20,02:00:00,2023-05-20 02:00:00,4.0,206.752,0
2023-05-20,03:00:00,2023-05-20 03:00:00,3.0,401.28900000000004,0
2023-05-20,04:00:00,2023-05-20 04:00:00,2.0,353.361,0
2023-05-20,05:00:00,2023-05-20 05:00:00,5.5,251.377,1
2023-05-20,06:00:00,2023-05-20 06:00:00,12.0,232.504,1
2023-05-20,07:00:00,2023-05-20 07:00:00,23.0,293.253,0
2023-05-20,08:00:00,2023-05-20 08:00:00,67.0,321.28000000000003,0
2023-05-20,09:00:00,2023-05-20 09:00:00,116.0,316.60200000000003,0
2023-05-20,10:00:00,2023-05-20 10:00:00,173.0,307.97,0
2023-05-20,11:00:00,2023-05-20 11:00:00,178.0,281.467,0
2023-05-20,12:00:00,2023-05-20 12:00:00,180.0,295.97999999999996,0
2023-05-20,13:00:00,2023-05-20 13:00:00,177.0,302.452,0
2023-05-20,14:00:00,2023-05-20 14:00:00,166.0,330.166,0
2023-05-20,15:00:00,2023-05-20 15:00:00,162.0,309.331,0
2023-05-20,16:00:00,2023-05-20 16:00:00,171.0,310.18,0
2023-05-20,17:00:00,2023-05-20 17:00:00,185.75,263.402,1
2023-05-20,18:00:00,2023-05-20 18:00:00,219.5,246.345,1
2023-05-20,19:00:00,2023-05-20 19:00:00,175.0,294.914,1
2023-05-20,20:00:00,2023-05-20 20:00:00,190.0,297.901,1
2023-05-20,21:00:00,2023-05-20 21:00:00,175.25,349.605,1
2023-05-20,22:00:00,2023-05-20 22:00:00,120.25,276.228,1
2023-05-20,23:00:00,2023-05-20 23:00:00,67.25,282.604,1
2023-05-21,00:00:00,2023-05-21 00:00:00,35.0,301.978,1
2023-05-21,01:00:00,2023-05-21 01:00:00,22.0,265.659,1
2023-05-21,02:00:00,2023-05-21 02:00:00,11.0,239.082,1
2023-05-21,03:00:00,2023-05-21 03:00:00,10.0,278.75,1
2023-05-21,04:00:00,2023-05-21 04:00:00,5.5,243.75900000000001,1
2023-05-21,05:00:00,2023-05-21 05:00:00,5.5,281.20599999999996,1
2023-05-21,06:00:00,2023-05-21 06:00:00,10.0,208.63,1
2023-05-21,07:00:00,2023-05-21 07:00:00,29.5,254.87,1
2023-05-21,08:00:00,2023-05-21 08:00:00,75.75,232.883,1
2023-05-21,09:00:00,2023-05-21 09:00:00,140.5,266.209,1
2023-05-21,10:00:00,2023-05-21 10:00:00,188.75,266.015,1
2023-05-21,11:00:00,2023-05-21 11:00:00,172.0,255.76,1
2023-05-21,12:00:00,2023-05-21 12:00:00,186.0,263.764,1
2023-05-21,13:00:00,2023-05-21 13:00:00,178.0,270.07,1
2023-05-21,14:00:00,2023-05-21 14:00:00,157.25,265.12,1
2023-05-21,15:00:00,2023-05-21 15:00:00,147.0,277.623,1
2023-05-21,16:00:00,2023-05-21 16:00:00,155.25,261.943,1
2023-05-21,17:00:00,2023-05-21 17:00:00,173.25,276.50399999999996,1
2023-05-21,18:00:00,2023-05-21 18:00:00,232.0,287.88599999999997,1
2023-05-21,19:00:00,2023-05-21 19:00:00,237.5,280.95,1
2023-05-21,20:00:00,2023-05-21 20:00:00,224.5,285.545,1
2023-05-21,21:00:00,2023-05-21 21:00:00,192.0,320.666,0
2023-05-21,22:00:00,2023-05-21 22:00:00,114.0,292.222,0
2023-05-21,23:00:00,2023-05-21 23:00:00,47.0,290.46,0
2023-05-22,00:00:00,2023-05-22 00:00:00,30.0,346.67199999999997,0
2023-05-22,01:00:00,2023-05-22 01:00:00,5.0,341.375,0
2023-05-22,02:00:00,2023-05-22 02:00:00,6.0,250.019,0
2023-05-22,03:00:00,2023-05-22 03:00:00,4.0,594.519,0
2023-05-22,04:00:00,2023-05-22 04:00:00,2.0,263.791,0
2023-05-22,05:00:00,2023-05-22 05:00:00,6.5,325.37100000000004,1
2023-05-22,06:00:00,2023-05-22 06:00:00,20.0,234.298,0
2023-05-22,07:00:00,2023-05-22 07:00:00,55.0,236.928,1
2023-05-22,08:00:00,2023-05-22 08:00:00,172.0,295.049,1
2023-05-22,09:00:00,2023-05-22 09:00:00,249.0,286.98,0
2023-05-22,10:00:00,2023-05-22 10:00:00,270.0,323.528,0
2023-05-22,11:00:00,2023-05-22 11:00:00,293.0,309.84999999999997,0
2023-05-22,12:00:00,2023-05-22 12:00:00,276.0,301.302,0
2023-05-22,13:00:00,2023-05-22 13:00:00,286.0,299.397,0
2023-05-22,14:00:00,2023-05-22 14:00:00,246.0,319.947,0
2023-05-22,15:00:00,2023-05-22 15:00:00,244.0,293.158,0
2023-05-22,16:00:00,2023-05-22 16:00:00,235.0,335.192,0
2023-05-22,17:00:00,2023-05-22 17:00:00,236.0,285.618,0
2023-05-22,18:00:00,2023-05-22 18:00:00,209.0,287.688,0
2023-05-22,19:00:00,2023-05-22 19:00:00,185.0,250.685,0
2023-05-22,20:00:00,2023-05-22 20:00:00,165.0,276.781,0
2023-05-22,21:00:00,2023-05-22 21:00:00,147.0,270.485,0
2023-05-22,22:00:00,2023-05-22 22:00:00,81.0,255.157,0
2023-05-22,23:00:00,2023-05-22 23:00:00,64.0,251.17100000000002,1
2023-05-23,00:00:00,2023-05-23 00:00:00,27.75,244.54999999999998,1
2023-05-23,01:00:00,2023-05-23 01:00:00,11.0,247.20899999999997,1
2023-05-23,02:00:00,2023-05-23 02:00:00,6.5,272.956,1
2023-05-23,03:00:00,2023-05-23 03:00:00,5.5,174.94899999999998,1
2023-05-23,04:00:00,2023-05-23 04:00:00,5.5,203.114,1
2023-05-23,05:00:00,2023-05-23 05:00:00,5.5,212.96699999999998,1
2023-05-23,06:00:00,2023-05-23 06:00:00,17.5,210.56,1
2023-05-23,07:00:00,2023-05-23 07:00:00,59.5,237.84199999999998,1
2023-05-23,08:00:00,2023-05-23 08:00:00,158.5,272.382,1
2023-05-23,09:00:00,2023-05-23 09:00:00,276.5,292.34000000000003,1
2023-05-23,10:00:00,2023-05-23 10:00:00,322.5,297.075,1
2023-05-23,11:00:00,2023-05-23 11:00:00,353.5,335.445,1
2023-05-23,12:00:00,2023-05-23 12:00:00,357.0,298.703,1
2023-05-23,13:00:00,2023-05-23 13:00:00,298.5,297.306,1
2023-05-23,14:00:00,2023-05-23 14:00:00,296.5,319.786,1
2023-05-23,15:00:00,2023-05-23 15:00:00,306.0,355.318,1
2023-05-23,16:00:00,2023-05-23 16:00:00,304.0,315.09499999999997,1
2023-05-23,17:00:00,2023-05-23 17:00:00,278.0,335.60999999999996,1
2023-05-23,18:00:00,2023-05-23 18:00:00,261.0,291.903,1
2023-05-23,19:00:00,2023-05-23 19:00:00,248.5,290.604,1
2023-05-23,20:00:00,2023-05-23 20:00:00,229.0,284.95799999999997,1
2023-05-23,21:00:00,2023-05-23 21:00:00,195.0,266.498,1
2023-05-23,22:00:00,2023-05-23 22:00:00,134.0,266.176,1
2023-05-23,23:00:00,2023-05-23 23:00:00,64.0,236.24200000000002,1
2023-05-24,00:00:00,2023-05-24 00:00:00,26.0,216.836,1
2023-05-24,01:00:00,2023-05-24 01:00:00,12.0,277.409,1
2023-05-24,02:00:00,2023-05-24 02:00:00,10.0,200.2,1
2023-05-24,03:00:00,2023-05-24 03:00:00,5.5,264.543,1
2023-05-24,04:00:00,2023-05-24 04:00:00,5.5,186.859,1
2023-05-24,05:00:00,2023-05-24 05:00:00,10.0,253.091,1
2023-05-24,06:00:00,2023-05-24 06:00:00,18.5,195.68699999999998,1
2023-05-24,07:00:00,2023-05-24 07:00:00,49.5,225.70499999999998,1
2023-05-24,08:00:00,2023-05-24 08:00:00,162.5,260.649,1
2023-05-24,09:00:00,2023-05-24 09:00:00,263.0,276.451,1
2023-05-24,10:00:00,2023-05-24 10:00:00,319.25,295.986,1
2023-05-24,11:00:00,2023-05-24 11:00:00,334.0,284.318,1
2023-05-24,12:00:00,2023-05-24 12:00:00,327.25,285.417,1
2023-05-24,13:00:00,2023-05-24 13:00:00,295.25,292.689,1
2023-05-24,14:00:00,2023-05-24 14:00:00,292.0,309.079,1
2023-05-24,15:00:00,2023-05-24 15:00:00,317.25,290.418,1
2023-05-24,16:00:00,2023-05-24 16:00:00,292.0,297.84499999999997,1
2023-05-24,17:00:00,2023-05-24 17:00:00,289.25,302.235,1
2023-05-24,18:00:00,2023-05-24 18:00:00,292.5,290.331,1
2023-05-24,19:00:00,2023-05-24 19:00:00,238.5,296.931,1
2023-05-24,20:00:00,2023-05-24 20:00:00,208.5,284.96999999999997,1
2023-05-24,21:00:00,2023-05-24 21:00:00,182.0,330.781,1
2023-05-24,22:00:00,2023-05-24 22:00:00,123.5,306.55,1
2023-05-24,23:00:00,2023-05-24 23:00:00,63.5,289.714,1
2023-05-25,00:00:00,2023-05-25 00:00:00,23.0,307.221,0
2023-05-25,01:00:00,2023-05-25 01:00:00,9.0,198.07199999999997,0
2023-05-25,02:00:00,2023-05-25 02:00:00,2.0,290.491,0
2023-05-25,03:00:00,2023-05-25 03:00:00,4.0,330.33099999999996,0
2023-05-25,04:00:00,2023-05-25 04:00:00,5.5,310.17900000000003,1
2023-05-25,05:00:00,2023-05-25 05:00:00,5.0,263.007,0
2023-05-25,06:00:00,2023-05-25 06:00:00,17.5,243.527,1
2023-05-25,07:00:00,2023-05-25 07:00:00,62.5,315.251,1
2023-05-25,08:00:00,2023-05-25 08:00:00,151.25,324.353,1
2023-05-25,09:00:00,2023-05-25 09:00:00,243.0,334.704,1
2023-05-25,10:00:00,2023-05-25 10:00:00,307.25,326.44,1
2023-05-25,11:00:00,2023-05-25 11:00:00,327.0,331.57,1
2023-05-25,12:00:00,2023-05-25 12:00:00,314.0,282.319,1
2023-05-25,13:00:00,2023-05-25 13:00:00,286.5,298.039,1
2023-05-25,14:00:00,2023-05-25 14:00:00,268.0,293.866,1
2023-05-25,15:00:00,2023-05-25 15:00:00,273.75,312.35999999999996,1
2023-05-25,16:00:00,2023-05-25 16:00:00,274.0,300.95,1
2023-05-25,17:00:00,2023-05-25 17:00:00,272.5,290.147,1
2023-05-25,18:00:00,2023-05-25 18:00:00,283.5,306.096,1
2023-05-25,19:00:00,2023-05-25 19:00:00,212.75,329.18600000000004,1
2023-05-25,20:00:00,2023-05-25 20:00:00,216.25,322.977,1
2023-05-25,21:00:00,2023-05-25 21:00:00,184.0,300.559,0
2023-05-25,22:00:00,2023-05-25 22:00:00,125.0,331.167,0
2023-05-25,23:00:00,2023-05-25 23:00:00,59.0,318.551,0
2023-05-26,00:00:00,2023-05-26 00:00:00,26.0,244.46800000000002,0
2023-05-26,01:00:00,2023-05-26 01:00:00,5.0,297.926,0
2023-05-26,02:00:00,2023-05-26 02:00:00,2.0,580.167,0
2023-05-26,03:00:00,2023-05-26 03:00:00,5.5,332.199,1
2023-05-26,04:00:00,2023-05-26 04:00:00,5.5,260.688,1
2023-05-26,05:00:00,2023-05-26 05:00:00,4.0,530.527,0
2023-05-26,06:00:00,2023-05-26 06:00:00,13.0,245.501,0
2023-05-26,07:00:00,2023-05-26 07:00:00,53.0,313.445,0
2023-05-26,08:00:00,2023-05-26 08:00:00,156.5,315.471,1
2023-05-26,09:00:00,2023-05-26 09:00:00,244.0,372.03900000000004,1
2023-05-26,10:00:00,2023-05-26 10:00:00,284.0,306.304,0
2023-05-26,11:00:00,2023-05-26 11:00:00,266.0,337.775,0
2023-05-26,12:00:00,2023-05-26 12:00:00,262.0,306.685,0
2023-05-26,13:00:00,2023-05-26 13:00:00,214.0,354.78099999999995,0
2023-05-26,14:00:00,2023-05-26 14:00:00,229.0,350.67100000000005,0
2023-05-26,15:00:00,2023-05-26 15:00:00,225.0,333.09,0
2023-05-26,16:00:00,2023-05-26 16:00:00,214.0,344.105,0
2023-05-26,17:00:00,2023-05-26 17:00:00,243.0,338.199,0
2023-05-26,18:00:00,2023-05-26 18:00:00,228.0,313.993,0
2023-05-26,19:00:00,2023-05-26 19:00:00,211.0,293.272,0
2023-05-26,20:00:00,2023-05-26 20:00:00,151.0,284.168,0
2023-05-26,21:00:00,2023-05-26 21:00:00,127.0,285.809,0
2023-05-26,22:00:00,2023-05-26 22:00:00,106.0,279.934,0
2023-05-26,23:00:00,2023-05-26 23:00:00,50.0,259.25399999999996,0
2023-05-27,00:00:00,2023-05-27 00:00:00,21.0,326.53499999999997,0
2023-05-27,01:00:00,2023-05-27 01:00:00,16.0,309.507,0
2023-05-27,02:00:00,2023-05-27 02:00:00,6.0,429.983,0
2023-05-27,03:00:00,2023-05-27 03:00:00,3.0,321.44100000000003,0
2023-05-27,04:00:00,2023-05-27 04:00:00,4.0,299.19399999999996,0
2023-05-27,05:00:00,2023-05-27 05:00:00,3.0,275.09000000000003,0
2023-05-27,06:00:00,2023-05-27 06:00:00,12.0,325.52099999999996,0
2023-05-27,07:00:00,2023-05-27 07:00:00,26.0,329.17900000000003,0
2023-05-27,08:00:00,2023-05-27 08:00:00,92.0,265.914,0
2023-05-27,09:00:00,2023-05-27 09:00:00,142.0,277.448,0
2023-05-27,10:00:00,2023-05-27 10:00:00,198.0,304.296,0
2023-05-27,11:00:00,2023-05-27 11:00:00,227.75,278.511,1
2023-05-27,12:00:00,2023-05-27 12:00:00,179.0,301.768,0
2023-05-27,13:00:00,2023-05-27 13:00:00,161.0,294.89799999999997,0
2023-05-27,14:00:00,2023-05-27 14:00:00,151.0,273.419,0
2023-05-27,15:00:00,2023-05-27 15:00:00,133.0,288.456,0
2023-05-27,16:00:00,2023-05-27 16:00:00,185.25,254.876,1
2023-05-27,17:00:00,2023-05-27 17:00:00,185.75,276.61899999999997,1
2023-05-27,18:00:00,2023-05-27 18:00:00,211.0,255.119,0
2023-05-27,19:00:00,2023-05-27 19:00:00,172.0,266.983,0
2023-05-27,20:00:00,2023-05-27 20:00:00,104.0,258.48,0
2023-05-27,21:00:00,2023-05-27 21:00:00,98.0,257.614,0
2023-05-27,22:00:00,2023-05-27 22:00:00,66.0,274.556,0
2023-05-27,23:00:00,2023-05-27 23:00:00,24.0,235.847,0
2023-05-28,00:00:00,2023-05-28 00:00:00,19.0,318.543,0
2023-05-28,01:00:00,2023-05-28 01:00:00,8.0,516.8389999999999,0
2023-05-28,02:00:00,2023-05-28 02:00:00,7.0,385.581,0
2023-05-28,03:00:00,2023-05-28 03:00:00,5.0,435.62800000000004,0
2023-05-28,04:00:00,2023-05-28 04:00:00,2.0,399.132,0
2023-05-28,05:00:00,2023-05-28 05:00:00,1.0,322.90500000000003,0
2023-05-28,06:00:00,2023-05-28 06:00:00,3.0,383.372,0
2023-05-28,07:00:00,2023-05-28 07:00:00,8.0,350.135,0
2023-05-28,08:00:00,2023-05-28 08:00:00,70.0,333.286,0
2023-05-28,09:00:00,2023-05-28 09:00:00,89.0,293.973,0
2023-05-28,10:00:00,2023-05-28 10:00:00,98.0,351.627,0
2023-05-28,11:00:00,2023-05-28 11:00:00,145.0,286.43399999999997,0
2023-05-28,12:00:00,2023-05-28 12:00:00,131.0,290.521,0
2023-05-28,13:00:00,2023-05-28 13:00:00,114.0,238.935,0
2023-05-28,14:00:00,2023-05-28 14:00:00,92.0,316.151,0
2023-05-28,15:00:00,2023-05-28 15:00:00,94.0,327.34,0
2023-05-28,16:00:00,2023-05-28 16:00:00,113.0,321.267,0
2023-05-28,17:00:00,2023-05-28 17:00:00,109.0,281.191,0
2023-05-28,18:00:00,2023-05-28 18:00:00,232.0,262.93,1
2023-05-28,19:00:00,2023-05-28 19:00:00,219.0,257.998,0
2023-05-28,20:00:00,2023-05-28 20:00:00,224.5,242.85500000000002,1
2023-05-28,21:00:00,2023-05-28 21:00:00,209.0,266.682,1
2023-05-28,22:00:00,2023-05-28 22:00:00,133.0,250.243,1
2023-05-28,23:00:00,2023-05-28 23:00:00,40.0,255.02100000000002,0
2023-05-29,00:00:00,2023-05-29 00:00:00,23.0,383.381,0
2023-05-29,01:00:00,2023-05-29 01:00:00,10.0,433.785,0
2023-05-29,02:00:00,2023-05-29 02:00:00,2.0,416.15099999999995,0
2023-05-29,03:00:00,2023-05-29 03:00:00,1.0,133.771,0
2023-05-29,04:00:00,2023-05-29 04:00:00,2.0,465.537,0
2023-05-29,05:00:00,2023-05-29 05:00:00,4.0,180.23200000000003,0
2023-05-29,06:00:00,2023-05-29 06:00:00,14.0,289.832,0
2023-05-29,07:00:00,2023-05-29 07:00:00,39.0,286.462,0
2023-05-29,08:00:00,2023-05-29 08:00:00,97.0,298.656,0
2023-05-29,09:00:00,2023-05-29 09:00:00,252.0,348.39500000000004,0
2023-05-29,10:00:00,2023-05-29 10:00:00,258.0,340.99899999999997,0
2023-05-29,11:00:00,2023-05-29 11:00:00,279.0,340.487,0
2023-05-29,12:00:00,2023-05-29 12:00:00,287.0,358.866,0
2023-05-29,13:00:00,2023-05-29 13:00:00,273.0,325.856,0
2023-05-29,14:00:00,2023-05-29 14:00:00,239.0,353.35900000000004,0
2023-05-29,15:00:00,2023-05-29 15:00:00,244.0,313.108,0
2023-05-29,16:00:00,2023-05-29 16:00:00,215.0,358.071,0
2023-05-29,17:00:00,2023-05-29 17:00:00,199.0,335.55,0
2023-05-29,18:00:00,2023-05-29 18:00:00,193.0,294.827,0
2023-05-29,19:00:00,2023-05-29 19:00:00,161.0,317.644,0
2023-05-29,20:00:00,2023-05-29 20:00:00,141.0,281.77,0
2023-05-29,21:00:00,2023-05-29 21:00:00,144.0,264.67900000000003,0
2023-05-29,22:00:00,2023-05-29 22:00:00,67.0,301.428,0
2023-05-29,23:00:00,2023-05-29 23:00:00,36.0,309.537,0
2023-05-30,00:00:00,2023-05-30 00:00:00,11.0,404.726,0
2023-05-30,01:00:00,2023-05-30 01:00:00,2.0,213.93,0
2023-05-30,02:00:00,2023-05-30 02:00:00,2.0,574.4929999999999,0
2023-05-30,05:00:00,2023-05-30 05:00:00,2.0,76.252,0
2023-05-30,06:00:00,2023-05-30 06:00:00,4.0,378.192,0
2023-05-30,07:00:00,2023-05-30 07:00:00,25.0,358.125,0
2023-05-30,08:00:00,2023-05-30 08:00:00,87.0,291.121,0
2023-05-30,09:00:00,2023-05-30 09:00:00,147.0,300.13100000000003,0
2023-05-30,10:00:00,2023-05-30 10:00:00,190.0,338.21200000000005,0
2023-05-30,11:00:00,2023-05-30 11:00:00,234.0,335.213,0
2023-05-30,12:00:00,2023-05-30 12:00:00,236.0,331.976,0
2023-05-30,13:00:00,2023-05-30 13:00:00,214.0,350.623,0
2023-05-30,14:00:00,2023-05-30 14:00:00,178.0,348.382,0
2023-05-30,15:00:00,2023-05-30 15:00:00,186.0,324.769,0
2023-05-30,16:00:00,2023-05-30 16:00:00,216.0,333.522,0
2023-05-30,17:00:00,2023-05-30 17:00:00,180.0,301.80199999999996,0
2023-05-30,18:00:00,2023-05-30 18:00:00,155.0,307.584,0
2023-05-30,19:00:00,2023-05-30 19:00:00,132.0,292.819,0
2023-05-30,20:00:00,2023-05-30 20:00:00,87.0,250.794,0
2023-05-30,21:00:00,2023-05-30 21:00:00,85.0,321.043,0
